time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2025-07-18,22713.55,22720.3,22511.65,22592.75,22180.234999999993,22800.287613976918,21560.18238602307,20263056,28341295.95,64.76105560740146,64.18459011232062,,,,,16.50737502662838,27.92619906359599,17.528637867172808
2025-07-21,22567.95,22615.15,22439.15,22531.85,22225.517499999994,22808.26863923036,21642.76636076963,22164988,28659658.55,62.262447626738265,64.24887721586643,,,,,16.53620146398423,26.438092435660028,18.789653181873643
2025-07-22,22529.1,22570.4,22275.5,22307.2,22257.272499999995,22782.29210960913,21732.25289039086,20497878,28284836,53.98773161766487,63.591255776043326,53.98773161766487,,,,15.681719675478792,24.11895007696518,22.00929489365884
2025-07-23,22326.05,22436.05,22297.4,22417.45,22287.90499999999,22773.782848743424,21802.02715125656,17683506,27859712.4,57.00751840603551,62.98054216554706,,,,,14.888272300438027,23.093268666291536,21.073328586567385
2025-07-24,22457.2,22618.7,22455.1,22541.05,22324.547499999993,22768.956875997275,21880.13812400271,21545228,27321564.8,60.1639976759716,62.305654452525324,,,,,14.970678843539693,27.31086658222653,19.759806238948897
2025-07-25,22525.55,22715.95,22440.05,22662.7,22361.25249999999,22789.767614639513,21932.73738536047,24331819,26811293.95,63.04019344341548,61.90362068060237,,,,,15.43381960986259,27.979751243618956,18.094649929500868
2025-07-28,22690.5,22908.4,22662.8,22761.15,22397.374999999993,22832.784511264,21961.965488735987,42812032,27587731.55,65.22824521030284,62.29292369671649,,,,,16.541591477279706,31.74449509038977,16.741618438599463
2025-07-29,22741.5,23115.05,22732.6,23072.45,22448.934999999994,22943.634864664695,21954.235135335293,38695105,28096438.65,71.06195895756909,63.01571325346013,,,,,18.17481403111609,34.227117379856004,14.876857686628558
2025-07-30,23102.05,23162.45,22996.55,23073.9,22497.089999999993,23036.257445789834,21957.922554210152,26728543,27960437.4,71.08629196915305,64.12306838985882,,,71.08629196915305,,19.818564137979017,33.94738800953786,14.141050930996483
2025-07-31,22772.9,22993.85,22701.85,22771.05,22525.429999999997,23059.610377211993,21991.249622788,28029142,28196972.2,59.779853137822215,64.11558775648318,,,,,19.68687512476199,30.32501482344861,21.08424292326165
2025-08-01,22696.25,22705.95,21972.65,22011.7,22506.784999999996,23083.65172299482,21929.918277005174,32888613,28423960.95,41.819411945422715,62.49778760508076,,,,,19.563874295582508,24.326205031146394,34.98058977369883
