time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2022-07-04,12240.29980469,12460.04980469,12143.95019531,12449.45019531,12949.630029298998,14135.6577821211,11763.602276476897,59421293,93803788.15,42.75253083023912,42.828048177406615,,,,,24.920472496242468,14.47941123857533,26.17442871018897
2022-07-11,12447.84960938,12855.65039063,12386.90039063,12732,12941.237548829997,14130.925341252709,11751.549756407285,81749457,92868912,46.91856891457777,42.34038818409858,,,,,24.004087869090835,19.15488811553964,24.424056539545166
2022-07-18,12827.34960938,12869.40039063,12573.90039063,12617.54980469,12942.107519532996,14130.821394814639,11753.393644251353,75730192,91336356,45.47497313037132,41.81735606825579,,,,,23.114534557417993,18.525103125065506,23.363364146412472
2022-07-25,12612.34960938,12835.45019531,12301.84960938,12776.54980469,12910.985009767497,14082.69229338315,11739.277726151844,108631352,89650790.6,47.87445105783168,41.6743211809175,,,,,22.877404209939307,17.082439613002876,25.514350567685685
2022-08-01,12835.40039063,13068.29980469,12618.20019531,12939.75,12880.670019532998,14015.89069857689,11745.449340489105,117633946,90531772.9,50.2924253418256,41.81250784816668,,,50.2924253418256,,21.980217437998633,19.371753879187732,23.828648403881356
2022-08-08,12952.04980469,13053.09960938,12830.45019531,12864,12843.517529298497,13928.752443710891,11758.282614886102,87174160,88719413.7,49.152713192212126,42.437246586972435,,,,,21.147115435482288,18.713125763474753,23.018488523877057
2022-08-16,12896.75,13011.90039063,12771.75,12799.95019531,12804.520019532498,13835.819818433612,11773.220220631383,83449753,87991008.5,48.1589353002141,43.135739457230216,,,,,20.51835132696992,18.002169957563268,23.072612799284666
2022-08-22,12723.34960938,12794.59960938,12498.79980469,12580.45019531,12741.612548828998,13660.267660026706,11822.95743763129,76415296,87577097.6,44.814937172884,43.11321187933944,,,,,20.571262346289767,17.12360036296045,26.36993750674761
2022-08-29,12380.65039063,12715.75,12352.65039063,12506.15039063,12678.282568360499,13469.688952320379,11886.876184400619,59099216,88507510.85,43.70858417159991,43.32331958762354,,,,,20.931957957149713,16.10315596651378,27.197120081841945
2022-09-05,12507.95019531,12814.25,12444.90039063,12689.29980469,12634.255078125998,13312.205152364384,11956.305003887612,66061986,87375777.35,47.17075038093202,43.96129203845868,,,,,20.920062288534368,16.750611605136104,25.53045130561856
2022-09-12,12707.84960938,12776.15039063,12315.5,12346.84960938,12578.455078125999,13149.741647553214,12007.168508698784,77176541,86746982.55,41.972607003110824,44.227498930541415,41.972607003110824,,,,21.202461732302417,15.476743541586336,25.725163562630485
2022-09-19,12366.95019531,12834.84960938,12185.40039063,12610.65039063,12567.942578125998,13128.636483480323,12007.248672771673,96039850,88465299.65,46.8330982440829,45.250038702550015,,,,,21.74992871002416,13.87469502187391,25.13587646765303
2022-09-26,12570.84960938,12998.29980469,12441.20019531,12971.90039063,12585.0625976575,13172.500930459626,11997.624264855373,123770707,90212924.75,52.678592291983875,46.259234927094475,,,,,21.640714437099458,15.224437672562413,22.942057526146904
2022-10-03,12981.5,13310.75,12958.45019531,13134.70019531,12588.522607423,13187.932472550141,11989.112742295858,101157382,89443872.8,55.07572277864255,47.34849212932194,,,,,20.49717328641723,19.34608954196933,21.654912693531536
2022-10-10,13016.04980469,13084.5,12742.90039063,12950.45019531,12602.547607423,13221.722549804068,11983.37266504193,78240645,87854105.05,51.87303933240644,47.999957022333895,,,,,19.992795053575602,18.127994146537482,23.755395260716462
2022-10-17,12932.54980469,13150.40039063,12925.20019531,12979.40039063,12630.577636719998,13264.522296878553,11996.632976561443,69482262,84555732.15,52.3419806336342,48.38734357369508,,,,,19.309656208314514,18.54569370483811,22.864278049286874
2022-10-24,13080.75,13244.95019531,13026.70019531,13048.29980469,12662.032617189,13313.101312745412,12010.963921632587,65859336,83932211.25,53.50316754058698,48.96078603156762,,,,,18.364953318630896,19.321392480193975,21.824641369149663
2022-10-31,13121.09960938,13736.04980469,13112.04980469,13422.15039063,12742.942626954999,13347.92150672262,12137.963747187378,104987894,84979714.5,59.29809609510395,49.77676067708707,,,59.29809609510395,,17.98550056670138,25.18349600444951,19.36831918508604
2022-11-07,13458.84960938,13493.84960938,12934,13015.65039063,12784.805126954998,13341.691010143559,12227.919243766437,105675322,86271120.2,51.7462858524093,49.88060785641448,,,,,17.101824447390257,22.921903489738384,20.485023463170787
2022-11-14,12975.20019531,13099.20019531,12811.79980469,12861.40039063,12814.830126954997,13317.61638047567,12312.043873434324,83604585,86068058.75,49.18648929271126,49.88302043502155,,,,,15.931407573165094,21.837711674490766,21.527223849628083
2022-11-21,12834.95019531,12979.15039063,12754.54980469,12968.45019531,12840.780126954998,13318.398942455196,12363.1613114548,63394319,86266710.05,50.998179242225575,50.08582357373666,,,,,14.906788644832567,21.001689323041997,21.678920734742945
2022-11-28,12965.59960938,13215.54980469,12940.95019531,13086.95019531,12858.527636720497,13344.95661798616,12372.098655454834,97478734,87053173.9,52.996000549552946,50.67018524349873,,,,,14.398343528883101,24.125048550509103,20.63860580602532
2022-12-05,13123.34960938,13138.79980469,12702.75,12774.70019531,12866.385156251497,13341.945390336603,12390.824922166392,66458876,86589608.1,47.500453171452925,50.941033029202515,,,,,13.514412021004448,22.2954170129468,23.216255789495733
2022-12-12,12765.04980469,12944.25,12616.54980469,12636.20019531,12859.367675782496,13344.077384046559,12374.657967518433,75629226,84939501.8,45.2586303936841,50.804453030113386,,,,,12.933382701889364,21.006081974950952,23.3948529644097
2022-12-19,12636.59960938,13094.09960938,12529.34960938,12784.45019531,12851.602685547998,13335.888327662746,12367.31704343325,113298457,84722727.35,48.08313073697129,51.240919011103415,,,,,12.078967869358994,21.541858290052947,21.127295439875525
2022-12-26,12863.79980469,12890.5,12528.75,12597.59960938,12838.282666016996,13334.967339967265,12341.597992066727,68625954,83795317.05,44.93606742069585,51.10541680943292,,,,,11.283709920609379,20.19180730563568,19.813613425649653
2023-01-02,12618.75,12805.59960938,12474.15039063,12654.95019531,12831.032666016996,13333.937924130372,12328.12740790362,56970989,82471378.85,46.10210520718568,50.63566773194733,,,,,10.589245987446269,19.015889940856294,19.61906459073828
2023-01-09,12729.20019531,12828.54980469,12584.90039063,12668.79980469,12835.450146485995,13330.97131398242,12339.92897898957,68190398,82060133.95,46.39730521987517,50.015780763463944,,,,,9.863752141504715,18.592954019056045,18.754418716429832
2023-01-16,12691.34960938,12754.70019531,12581.34960938,12606.45019531,12840.465136719995,13324.44980240181,12356.48047103818,45628759,81386611.1,45.19715243019095,49.538931699019976,,,,,9.203226381832012,17.98561674295387,18.208715532786393
2023-01-23,12631.79980469,12744.40039063,12409.84960938,12508.04980469,12831.402636719995,13332.843002129885,12329.962271310105,63413869,81254205.25,43.2938082022386,48.89263366820601,,,,,9.212582477744965,16.84220682211096,20.310079927891678
2023-01-30,12531.95019531,12586.70019531,12086.84960938,12184.59960938,12823.290136719994,13359.84553312546,12286.734740314527,91771966,81983976.5,37.67713207602768,47.76220256359462,,,,,10.19944656495988,15.27926789706051,24.421929476873913
2023-02-06,12150.65039063,12463.65039063,12086.79980469,12327,12809.107617188496,13381.213171792111,12237.002062584881,94639896,81913978.8,41.28844891871212,46.47579919385235,,,,,11.115958253838222,14.208707306712709,22.711703119670872
2023-02-13,12347.70019531,12373.59960938,12135.29980469,12154.04980469,12768.215087891494,13401.567927882908,12134.86224790008,86988942,80074890.55,38.3796497971065,45.52103947561643,,,,,11.967004822082398,13.561624875398358,21.67738354669865
