time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2017-03-01,3142.44995117,3233.69995117,3022.19995117,3096.55004883,2263.0675231940013,3274.227148267031,1251.9078981209714,1650036000,1266907425.2,65.56332535402747,54.65595943800533,,,,,28.107509748597025,29.402387538410533,11.620751681020216
2017-04-03,3103.69995117,3158.30004883,2864.89990234,2974.39990234,2320.130017090501,3356.3019208358446,1283.9581133451572,1293375000,1272138375.2,61.62326539849939,56.63906656088421,,,,,28.225284461150903,27.22104062480036,14.73611896532801
2017-05-02,2994.14990234,3050.05004883,2829.10009766,2952.94995117,2384.887512207501,3409.208798639849,1360.566225775153,1738148000,1311672325.2,60.930803689222,57.976680435085306,,,,,28.124188262366197,25.676174911122956,14.81934993691748
2017-06-01,2957.94995117,3022.44995117,2856.55004883,2991.35009766,2444.152514649001,3464.8060050607764,1423.499024237226,1133031000,1308633575.2,61.7592581133604,59.122086235931235,,,,,28.03031322063754,24.549581993803496,14.169121671375583
2017-07-03,2999.44995117,3298.14990234,2995.60009766,3259.94995117,2520.360009766001,3545.6676058376324,1495.0524136943693,1145861000,1319698400,67.02622290804274,60.66598953812259,,,,,28.82463453259395,29.798271525431357,13.030471168003624
2017-08-01,3274.75,3483.80004883,3193.64990234,3474.85009766,2602.760015869501,3656.3802769767835,1549.1397547622182,1386892000,1342541600,70.52418826269182,62.17377162882429,,,,,30.03576727433445,32.38458527529443,12.044658483321804
2017-09-01,3491.89990234,3738.64990234,3366.14990234,3550.30004883,2697.352520752501,3734.4382500196716,1660.2667914853298,1234453000,1347467550,71.66087345236407,63.35705930255165,,,,,31.69764642191919,35.79651768422945,10.904112564534989
2017-10-03,3586.80004883,3984.55004883,3564.60009766,3876.55004883,2809.497521973501,3847.3075077386925,1771.6875362083097,1371247992,1342917949.6,75.97517840404514,64.63198305780489,,,75.97517840404514,,33.66106201484077,38.00970934092954,9.745541940477596
2017-11-01,3913.35009766,3979.94995117,3641.25,3678.35009766,2897.7825256360006,3915.6167321477697,1879.9483191242316,1627978000,1346063699.6,69.09342932062245,65.50695027404022,,,,,35.4842336368394,34.89540915524208,8.947047461011204
2017-12-01,3693.30004883,3985.5,3521.44995117,3940.14990234,2992.5000183115008,4027.986367674429,1957.0136689485726,1389263000,1346732249.6,72.62113974648781,66.39745237251518,,,,,36.42155100844809,31.13179991837721,10.766452004757685
2018-01-01,3942.64990234,4256.39990234,3874.85009766,4065.85009766,3094.2000244150013,4131.844854018304,2056.555194811698,1936675992,1379237649.2,74.14696553906445,67.2264754686185,,,,,37.803250021376705,34.60732093545197,9.82788083650711
2018-02-01,4082.89990234,4113.10009766,3718.35009766,3994.35009766,3184.812524415001,4204.387468876055,2165.237579953947,1654493000,1401474949.2,71.69926075056239,68.20516962016517,,,,,38.19896824021758,31.5435212998689,12.467632595503284
2018-03-01,3989.85009766,4039.69995117,3409.69995117,3512.55004883,3239.305029298001,4205.211130915222,2273.3989276807797,1776642000,1415782599.2,57.842590780424935,67.64461453732824,,,,,37.08338083404765,27.37776828474232,17.291185855469752
2018-04-02,3543.44995117,3944.10009766,3456.39990234,3774.85009766,3299.710034181001,4240.600670357324,2358.819398004678,1872052008,1440887449.6,62.13320048588187,67.32855015752122,,,,,36.04747824260414,24.66247319818409,15.576266235075135
2018-05-02,3770.10009766,3778.89990234,3420.44995117,3593.64990234,3353.2900268565004,4230.855434925505,2475.724618787496,1590600000,1464004799.6,57.759832739807024,66.77115782793405,,,,,34.917539978363344,22.867346744737176,15.17251350953571
2018-06-01,3578.19995117,3704.80004883,3317.60009766,3440.14990234,3391.3800170905006,4212.7920951635315,2569.9679390174697,1683562000,1495724149.6,54.274663938171024,66.24625772362488,,,,,33.38889783468951,21.082230775028215,16.06165843085414
2018-07-02,3448,3450.80004883,3062.25,3335.10009766,3418.1900268565005,4194.250362204798,2642.129691508203,1769740000,1509347099.6,51.963820526228965,65.60575892626824,,,,,31.091587514661928,19.44205921549593,19.924916172606483
2018-08-01,3337.55004883,3687.35009766,3265.80004883,3643.44995117,3467.737524415001,4164.402429012972,2771.07261981703,1923754992,1553296799.2,57.662008902377856,65.31309826834091,,,,,29.612531702457158,22.497775097394257,18.26467379994229
2018-09-03,3658.55004883,3776.05004883,3471.60009766,3485.35009766,3488.400024415001,4160.999815918755,2815.800232911247,1714883008,1571157849.6,54.11732839651379,64.39103437466026,,,,,28.522498367667716,22.901707465554228,17.15302606718787
2018-10-01,3464.05004883,3648.64990234,3221.80004883,3296.94995117,3496.882519532001,4155.179303872372,2838.5857351916297,1751226000,1582195699.6,50.16019242060473,62.936463243082606,,,,,26.54346327333495,20.974246687846765,20.634714631295342
2018-11-01,3309.64990234,3480.35009766,3092.19995117,3163.75,3500.2425170905008,4150.974209597311,2849.510824583691,1500047000,1574696249.6,47.51485228337804,61.211747445297895,,,,,25.035934012507994,19.377198651943957,21.605880470468048
2018-12-03,3225.85009766,3262.89990234,2985.05004883,3154.60009766,3509.2525268565005,4135.126843195869,2883.3782105171317,1541960000,1587125499.6,47.330198703462095,59.165677466684826,,,,,23.98962940994688,18.30284956595966,22.546103874918682
2019-01-01,3162.25,3164.05004883,2802.35009766,2915.85009766,3507.397534181001,4140.039354893262,2874.7557134687404,1505724000,1575504299.6,42.67040472910627,57.27831856729081,,,,,23.57932908722667,16.982810026430904,24.563023962597587
2019-02-01,2867.89990234,2893.14990234,2649.25,2871.60009766,3501.410034181001,4155.381713536064,2847.4383548259375,2246069000,1631156199.6,41.84805186166636,55.080240861232134,,,,,23.626550939949205,16.06321374689517,26.3425570683634
2019-03-01,2899.5,3065.80004883,2895,3044.14990234,3490.6200317395005,4166.911412790936,2814.3286506880654,2003984000,1674062349.6,46.202001930990434,53.08417203208399,,,,,22.94472927148635,19.031219672171755,25.269180033509826
2019-04-01,3084.64990234,3177.39990234,2985,3089.10009766,3471.3325317395006,4169.956833340811,2772.7082301381906,1802479000,1694841699.6,47.308776704256864,51.34199460020502,,,,,21.872746994179796,20.654956218089556,24.21638437520808
2019-05-02,3078.44995117,3108.94995117,2760.35009766,2900.39990234,3438.837524415001,4178.971196460362,2698.70385236964,1983429000,1732290499.6,43.283116536012464,50.302032154175556,,,,,21.564830327763833,19.102067458201077,27.24075369955288
2019-06-03,2905,3044.5,2838.30004883,2980.19995117,3394.020019532001,4131.254481173665,2656.7855578903363,1596305000,1743543350,45.39909256494608,49.10673873125158,,,,,21.27890770894901,18.2290438297798,25.99576691015152
2019-07-01,3002.60009766,3022.44995117,2495.39990234,2588.14990234,3339.510009766001,4142.844247343517,2536.1757721884846,1921726000,1758230750,37.915095947239706,47.68925753178248,,,,,21.933006394798994,16.192026129220107,30.361057278233382
2019-08-01,2571.19995117,2572.05004883,2174.10009766,2289.94995117,3257.0000122075007,4132.371879293486,2381.6281451215154,2490145000,1813274850,33.40442496943966,46.198526176873095,33.40442496943966,,,,23.216818765094473,14.793450941641431,34.44122933884955
2019-09-03,2269.69995117,2576.25,2198.85009766,2439.85009766,3175.700012207501,4037.405443377156,2313.994581037846,2522830008,1842582550.8,37.43388935086964,45.160673950061714,,,,,24.389815536599308,13.724200161400423,31.749362826732607
2019-10-01,2441.55004883,2539.30004883,2252.35009766,2500.75,3101.0200073245005,3924.0034512062657,2278.0365634427353,2469624984,1883339150,39.04747807223031,43.831064605051175,,,,,25.479026824425226,12.898713023863872,29.839693022282997
2019-11-01,2494.85009766,2677.85009766,2466.64990234,2625.5,3056.667504883001,3881.7648515476626,2231.5701582183397,2683091008,1928661600.4,42.32860327159211,42.98901281041391,,,,,25.810301356595566,15.29699984241351,28.481806008348393
